image_id,image_path,false_positive,normalized_ground_truth,normalized_vlm_predictions
1nhihsok6b0e1_jpeg.rf.595e2683febc8f54deb37b43ba7e9503.jpg,data/raw/valid/images/1nhihsok6b0e1_jpeg.rf.595e2683febc8f54deb37b43ba7e9503.jpg,relish,eggplant; tortilla; bread; egg; bell pepper; tomato; cheese; taco sauce; ranch; steak sauce; soy sauce; milk; pickle,milk; salad dressing; cheese; hot sauce; mustard; mayonnaise; yogurt; egg; tomato; bell pepper; pickle; jam; relish; soy sauce; bread; ice cream
1nhihsok6b0e1_jpeg.rf.595e2683febc8f54deb37b43ba7e9503.jpg,data/raw/valid/images/1nhihsok6b0e1_jpeg.rf.595e2683febc8f54deb37b43ba7e9503.jpg,salad dressing,eggplant; tortilla; bread; egg; bell pepper; tomato; cheese; taco sauce; ranch; steak sauce; soy sauce; milk; pickle,milk; salad dressing; cheese; hot sauce; mustard; mayonnaise; yogurt; egg; tomato; bell pepper; pickle; jam; relish; soy sauce; bread; ice cream
1nhihsok6b0e1_jpeg.rf.595e2683febc8f54deb37b43ba7e9503.jpg,data/raw/valid/images/1nhihsok6b0e1_jpeg.rf.595e2683febc8f54deb37b43ba7e9503.jpg,yogurt,eggplant; tortilla; bread; egg; bell pepper; tomato; cheese; taco sauce; ranch; steak sauce; soy sauce; milk; pickle,milk; salad dressing; cheese; hot sauce; mustard; mayonnaise; yogurt; egg; tomato; bell pepper; pickle; jam; relish; soy sauce; bread; ice cream
0254_jpeg.rf.965543c5fa074e6572b93b733847c236.jpg,data/raw/valid/images/0254_jpeg.rf.965543c5fa074e6572b93b733847c236.jpg,carrot,chicken; egg; milk; broth; cheese; butter; mustard,milk; water; egg; mustard; vinegar; salad dressing; pasta; juice; butter; yogurt; cheese; lettuce; carrot
0254_jpeg.rf.965543c5fa074e6572b93b733847c236.jpg,data/raw/valid/images/0254_jpeg.rf.965543c5fa074e6572b93b733847c236.jpg,juice,chicken; egg; milk; broth; cheese; butter; mustard,milk; water; egg; mustard; vinegar; salad dressing; pasta; juice; butter; yogurt; cheese; lettuce; carrot
0254_jpeg.rf.965543c5fa074e6572b93b733847c236.jpg,data/raw/valid/images/0254_jpeg.rf.965543c5fa074e6572b93b733847c236.jpg,lettuce,chicken; egg; milk; broth; cheese; butter; mustard,milk; water; egg; mustard; vinegar; salad dressing; pasta; juice; butter; yogurt; cheese; lettuce; carrot
0254_jpeg.rf.965543c5fa074e6572b93b733847c236.jpg,data/raw/valid/images/0254_jpeg.rf.965543c5fa074e6572b93b733847c236.jpg,pasta,chicken; egg; milk; broth; cheese; butter; mustard,milk; water; egg; mustard; vinegar; salad dressing; pasta; juice; butter; yogurt; cheese; lettuce; carrot
0254_jpeg.rf.965543c5fa074e6572b93b733847c236.jpg,data/raw/valid/images/0254_jpeg.rf.965543c5fa074e6572b93b733847c236.jpg,salad dressing,chicken; egg; milk; broth; cheese; butter; mustard,milk; water; egg; mustard; vinegar; salad dressing; pasta; juice; butter; yogurt; cheese; lettuce; carrot
0254_jpeg.rf.965543c5fa074e6572b93b733847c236.jpg,data/raw/valid/images/0254_jpeg.rf.965543c5fa074e6572b93b733847c236.jpg,vinegar,chicken; egg; milk; broth; cheese; butter; mustard,milk; water; egg; mustard; vinegar; salad dressing; pasta; juice; butter; yogurt; cheese; lettuce; carrot
0254_jpeg.rf.965543c5fa074e6572b93b733847c236.jpg,data/raw/valid/images/0254_jpeg.rf.965543c5fa074e6572b93b733847c236.jpg,water,chicken; egg; milk; broth; cheese; butter; mustard,milk; water; egg; mustard; vinegar; salad dressing; pasta; juice; butter; yogurt; cheese; lettuce; carrot
0254_jpeg.rf.965543c5fa074e6572b93b733847c236.jpg,data/raw/valid/images/0254_jpeg.rf.965543c5fa074e6572b93b733847c236.jpg,yogurt,chicken; egg; milk; broth; cheese; butter; mustard,milk; water; egg; mustard; vinegar; salad dressing; pasta; juice; butter; yogurt; cheese; lettuce; carrot
4mvnskt72n8e1_jpeg.rf.d6d6a59ab65353f694b0bc1d89c348c1.jpg,data/raw/valid/images/4mvnskt72n8e1_jpeg.rf.d6d6a59ab65353f694b0bc1d89c348c1.jpg,bread,blueberry; garlic; egg; chicken; ketchup; yogurt; mustard,egg; butter; yogurt; blueberry; cheese; milk; chicken; mayonnaise; mustard; jam; pickle; salad dressing; soy sauce; hot sauce; bread
4mvnskt72n8e1_jpeg.rf.d6d6a59ab65353f694b0bc1d89c348c1.jpg,data/raw/valid/images/4mvnskt72n8e1_jpeg.rf.d6d6a59ab65353f694b0bc1d89c348c1.jpg,butter,blueberry; garlic; egg; chicken; ketchup; yogurt; mustard,egg; butter; yogurt; blueberry; cheese; milk; chicken; mayonnaise; mustard; jam; pickle; salad dressing; soy sauce; hot sauce; bread
4mvnskt72n8e1_jpeg.rf.d6d6a59ab65353f694b0bc1d89c348c1.jpg,data/raw/valid/images/4mvnskt72n8e1_jpeg.rf.d6d6a59ab65353f694b0bc1d89c348c1.jpg,cheese,blueberry; garlic; egg; chicken; ketchup; yogurt; mustard,egg; butter; yogurt; blueberry; cheese; milk; chicken; mayonnaise; mustard; jam; pickle; salad dressing; soy sauce; hot sauce; bread
4mvnskt72n8e1_jpeg.rf.d6d6a59ab65353f694b0bc1d89c348c1.jpg,data/raw/valid/images/4mvnskt72n8e1_jpeg.rf.d6d6a59ab65353f694b0bc1d89c348c1.jpg,hot sauce,blueberry; garlic; egg; chicken; ketchup; yogurt; mustard,egg; butter; yogurt; blueberry; cheese; milk; chicken; mayonnaise; mustard; jam; pickle; salad dressing; soy sauce; hot sauce; bread
4mvnskt72n8e1_jpeg.rf.d6d6a59ab65353f694b0bc1d89c348c1.jpg,data/raw/valid/images/4mvnskt72n8e1_jpeg.rf.d6d6a59ab65353f694b0bc1d89c348c1.jpg,jam,blueberry; garlic; egg; chicken; ketchup; yogurt; mustard,egg; butter; yogurt; blueberry; cheese; milk; chicken; mayonnaise; mustard; jam; pickle; salad dressing; soy sauce; hot sauce; bread
4mvnskt72n8e1_jpeg.rf.d6d6a59ab65353f694b0bc1d89c348c1.jpg,data/raw/valid/images/4mvnskt72n8e1_jpeg.rf.d6d6a59ab65353f694b0bc1d89c348c1.jpg,mayonnaise,blueberry; garlic; egg; chicken; ketchup; yogurt; mustard,egg; butter; yogurt; blueberry; cheese; milk; chicken; mayonnaise; mustard; jam; pickle; salad dressing; soy sauce; hot sauce; bread
4mvnskt72n8e1_jpeg.rf.d6d6a59ab65353f694b0bc1d89c348c1.jpg,data/raw/valid/images/4mvnskt72n8e1_jpeg.rf.d6d6a59ab65353f694b0bc1d89c348c1.jpg,milk,blueberry; garlic; egg; chicken; ketchup; yogurt; mustard,egg; butter; yogurt; blueberry; cheese; milk; chicken; mayonnaise; mustard; jam; pickle; salad dressing; soy sauce; hot sauce; bread
4mvnskt72n8e1_jpeg.rf.d6d6a59ab65353f694b0bc1d89c348c1.jpg,data/raw/valid/images/4mvnskt72n8e1_jpeg.rf.d6d6a59ab65353f694b0bc1d89c348c1.jpg,pickle,blueberry; garlic; egg; chicken; ketchup; yogurt; mustard,egg; butter; yogurt; blueberry; cheese; milk; chicken; mayonnaise; mustard; jam; pickle; salad dressing; soy sauce; hot sauce; bread
4mvnskt72n8e1_jpeg.rf.d6d6a59ab65353f694b0bc1d89c348c1.jpg,data/raw/valid/images/4mvnskt72n8e1_jpeg.rf.d6d6a59ab65353f694b0bc1d89c348c1.jpg,salad dressing,blueberry; garlic; egg; chicken; ketchup; yogurt; mustard,egg; butter; yogurt; blueberry; cheese; milk; chicken; mayonnaise; mustard; jam; pickle; salad dressing; soy sauce; hot sauce; bread
4mvnskt72n8e1_jpeg.rf.d6d6a59ab65353f694b0bc1d89c348c1.jpg,data/raw/valid/images/4mvnskt72n8e1_jpeg.rf.d6d6a59ab65353f694b0bc1d89c348c1.jpg,soy sauce,blueberry; garlic; egg; chicken; ketchup; yogurt; mustard,egg; butter; yogurt; blueberry; cheese; milk; chicken; mayonnaise; mustard; jam; pickle; salad dressing; soy sauce; hot sauce; bread
20250621_150036_jpg.rf.a973c2823304b1209f3edfe6f40eb2d8.jpg,data/raw/valid/images/20250621_150036_jpg.rf.a973c2823304b1209f3edfe6f40eb2d8.jpg,meat,cucumber; bell pepper; lemon; lime; banana; tomato; apple; ketchup; cheese; lettuce; yogurt; chicken; carrot; potato,lettuce; tomato; potato; cucumber; banana; cheese; bell pepper; lime; apple; peach; ketchup; yogurt; meat
20250621_150036_jpg.rf.a973c2823304b1209f3edfe6f40eb2d8.jpg,data/raw/valid/images/20250621_150036_jpg.rf.a973c2823304b1209f3edfe6f40eb2d8.jpg,peach,cucumber; bell pepper; lemon; lime; banana; tomato; apple; ketchup; cheese; lettuce; yogurt; chicken; carrot; potato,lettuce; tomato; potato; cucumber; banana; cheese; bell pepper; lime; apple; peach; ketchup; yogurt; meat
20250620_232903_jpg.rf.738732a82979928a2e5a2495f2729304.jpg,data/raw/valid/images/20250620_232903_jpg.rf.738732a82979928a2e5a2495f2729304.jpg,cheese,spinach; carrot; tomato; butter; yogurt; apple; cucumber; banana; blueberry; meat; pickle; bell pepper,tomato; carrot; spinach; yogurt; cheese; chicken; butter; cucumber; blueberry
20250620_232903_jpg.rf.738732a82979928a2e5a2495f2729304.jpg,data/raw/valid/images/20250620_232903_jpg.rf.738732a82979928a2e5a2495f2729304.jpg,chicken,spinach; carrot; tomato; butter; yogurt; apple; cucumber; banana; blueberry; meat; pickle; bell pepper,tomato; carrot; spinach; yogurt; cheese; chicken; butter; cucumber; blueberry
20250619_171703_jpg.rf.f2c98ffe198a124c809789b5af90b5fb.jpg,data/raw/valid/images/20250619_171703_jpg.rf.f2c98ffe198a124c809789b5af90b5fb.jpg,beer,carrot; pickle; hot sauce; jam; mushroom,carrot; yogurt; jam; pickle; mustard; hot sauce; beer; honey; pesto
20250619_171703_jpg.rf.f2c98ffe198a124c809789b5af90b5fb.jpg,data/raw/valid/images/20250619_171703_jpg.rf.f2c98ffe198a124c809789b5af90b5fb.jpg,honey,carrot; pickle; hot sauce; jam; mushroom,carrot; yogurt; jam; pickle; mustard; hot sauce; beer; honey; pesto
20250619_171703_jpg.rf.f2c98ffe198a124c809789b5af90b5fb.jpg,data/raw/valid/images/20250619_171703_jpg.rf.f2c98ffe198a124c809789b5af90b5fb.jpg,mustard,carrot; pickle; hot sauce; jam; mushroom,carrot; yogurt; jam; pickle; mustard; hot sauce; beer; honey; pesto
20250619_171703_jpg.rf.f2c98ffe198a124c809789b5af90b5fb.jpg,data/raw/valid/images/20250619_171703_jpg.rf.f2c98ffe198a124c809789b5af90b5fb.jpg,pesto,carrot; pickle; hot sauce; jam; mushroom,carrot; yogurt; jam; pickle; mustard; hot sauce; beer; honey; pesto
20250619_171703_jpg.rf.f2c98ffe198a124c809789b5af90b5fb.jpg,data/raw/valid/images/20250619_171703_jpg.rf.f2c98ffe198a124c809789b5af90b5fb.jpg,yogurt,carrot; pickle; hot sauce; jam; mushroom,carrot; yogurt; jam; pickle; mustard; hot sauce; beer; honey; pesto
0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,data/raw/valid/images/0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,cheese,almond milk; pickle; strawberry; beans; oat milk,almond milk; oat milk; orange juice; prepared meal; hummus; prepared salad; pasta salad; chopped vegetables; pickle; mango; mushroom; strawberry; cheese; grape; juice; soy sauce
0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,data/raw/valid/images/0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,chopped vegetables,almond milk; pickle; strawberry; beans; oat milk,almond milk; oat milk; orange juice; prepared meal; hummus; prepared salad; pasta salad; chopped vegetables; pickle; mango; mushroom; strawberry; cheese; grape; juice; soy sauce
0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,data/raw/valid/images/0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,grape,almond milk; pickle; strawberry; beans; oat milk,almond milk; oat milk; orange juice; prepared meal; hummus; prepared salad; pasta salad; chopped vegetables; pickle; mango; mushroom; strawberry; cheese; grape; juice; soy sauce
0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,data/raw/valid/images/0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,hummus,almond milk; pickle; strawberry; beans; oat milk,almond milk; oat milk; orange juice; prepared meal; hummus; prepared salad; pasta salad; chopped vegetables; pickle; mango; mushroom; strawberry; cheese; grape; juice; soy sauce
0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,data/raw/valid/images/0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,juice,almond milk; pickle; strawberry; beans; oat milk,almond milk; oat milk; orange juice; prepared meal; hummus; prepared salad; pasta salad; chopped vegetables; pickle; mango; mushroom; strawberry; cheese; grape; juice; soy sauce
0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,data/raw/valid/images/0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,mango,almond milk; pickle; strawberry; beans; oat milk,almond milk; oat milk; orange juice; prepared meal; hummus; prepared salad; pasta salad; chopped vegetables; pickle; mango; mushroom; strawberry; cheese; grape; juice; soy sauce
0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,data/raw/valid/images/0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,mushroom,almond milk; pickle; strawberry; beans; oat milk,almond milk; oat milk; orange juice; prepared meal; hummus; prepared salad; pasta salad; chopped vegetables; pickle; mango; mushroom; strawberry; cheese; grape; juice; soy sauce
0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,data/raw/valid/images/0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,orange juice,almond milk; pickle; strawberry; beans; oat milk,almond milk; oat milk; orange juice; prepared meal; hummus; prepared salad; pasta salad; chopped vegetables; pickle; mango; mushroom; strawberry; cheese; grape; juice; soy sauce
0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,data/raw/valid/images/0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,pasta salad,almond milk; pickle; strawberry; beans; oat milk,almond milk; oat milk; orange juice; prepared meal; hummus; prepared salad; pasta salad; chopped vegetables; pickle; mango; mushroom; strawberry; cheese; grape; juice; soy sauce
0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,data/raw/valid/images/0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,prepared meal,almond milk; pickle; strawberry; beans; oat milk,almond milk; oat milk; orange juice; prepared meal; hummus; prepared salad; pasta salad; chopped vegetables; pickle; mango; mushroom; strawberry; cheese; grape; juice; soy sauce
0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,data/raw/valid/images/0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,prepared salad,almond milk; pickle; strawberry; beans; oat milk,almond milk; oat milk; orange juice; prepared meal; hummus; prepared salad; pasta salad; chopped vegetables; pickle; mango; mushroom; strawberry; cheese; grape; juice; soy sauce
0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,data/raw/valid/images/0990_jpeg.rf.97fa096fb84d3aa9f434177b9ae78c52.jpg,soy sauce,almond milk; pickle; strawberry; beans; oat milk,almond milk; oat milk; orange juice; prepared meal; hummus; prepared salad; pasta salad; chopped vegetables; pickle; mango; mushroom; strawberry; cheese; grape; juice; soy sauce
t8c0bd9je7351_jpg.rf.49ef46ac4d7e7a3d4f0816027d599b7a.jpg,data/raw/valid/images/t8c0bd9je7351_jpg.rf.49ef46ac4d7e7a3d4f0816027d599b7a.jpg,bread,cheese; milk; pickle; hot sauce; yogurt; avocado; tomato; onion; hummus; strawberry; orange; mango,half & half; cheese; yogurt; pickle; mustard; mayonnaise; ketchup; avocado; lime; orange; tomato; onion; egg; bread; hummus; strawberry; carrot; lemon
t8c0bd9je7351_jpg.rf.49ef46ac4d7e7a3d4f0816027d599b7a.jpg,data/raw/valid/images/t8c0bd9je7351_jpg.rf.49ef46ac4d7e7a3d4f0816027d599b7a.jpg,carrot,cheese; milk; pickle; hot sauce; yogurt; avocado; tomato; onion; hummus; strawberry; orange; mango,half & half; cheese; yogurt; pickle; mustard; mayonnaise; ketchup; avocado; lime; orange; tomato; onion; egg; bread; hummus; strawberry; carrot; lemon
t8c0bd9je7351_jpg.rf.49ef46ac4d7e7a3d4f0816027d599b7a.jpg,data/raw/valid/images/t8c0bd9je7351_jpg.rf.49ef46ac4d7e7a3d4f0816027d599b7a.jpg,egg,cheese; milk; pickle; hot sauce; yogurt; avocado; tomato; onion; hummus; strawberry; orange; mango,half & half; cheese; yogurt; pickle; mustard; mayonnaise; ketchup; avocado; lime; orange; tomato; onion; egg; bread; hummus; strawberry; carrot; lemon
t8c0bd9je7351_jpg.rf.49ef46ac4d7e7a3d4f0816027d599b7a.jpg,data/raw/valid/images/t8c0bd9je7351_jpg.rf.49ef46ac4d7e7a3d4f0816027d599b7a.jpg,half & half,cheese; milk; pickle; hot sauce; yogurt; avocado; tomato; onion; hummus; strawberry; orange; mango,half & half; cheese; yogurt; pickle; mustard; mayonnaise; ketchup; avocado; lime; orange; tomato; onion; egg; bread; hummus; strawberry; carrot; lemon
t8c0bd9je7351_jpg.rf.49ef46ac4d7e7a3d4f0816027d599b7a.jpg,data/raw/valid/images/t8c0bd9je7351_jpg.rf.49ef46ac4d7e7a3d4f0816027d599b7a.jpg,ketchup,cheese; milk; pickle; hot sauce; yogurt; avocado; tomato; onion; hummus; strawberry; orange; mango,half & half; cheese; yogurt; pickle; mustard; mayonnaise; ketchup; avocado; lime; orange; tomato; onion; egg; bread; hummus; strawberry; carrot; lemon
t8c0bd9je7351_jpg.rf.49ef46ac4d7e7a3d4f0816027d599b7a.jpg,data/raw/valid/images/t8c0bd9je7351_jpg.rf.49ef46ac4d7e7a3d4f0816027d599b7a.jpg,lemon,cheese; milk; pickle; hot sauce; yogurt; avocado; tomato; onion; hummus; strawberry; orange; mango,half & half; cheese; yogurt; pickle; mustard; mayonnaise; ketchup; avocado; lime; orange; tomato; onion; egg; bread; hummus; strawberry; carrot; lemon
t8c0bd9je7351_jpg.rf.49ef46ac4d7e7a3d4f0816027d599b7a.jpg,data/raw/valid/images/t8c0bd9je7351_jpg.rf.49ef46ac4d7e7a3d4f0816027d599b7a.jpg,lime,cheese; milk; pickle; hot sauce; yogurt; avocado; tomato; onion; hummus; strawberry; orange; mango,half & half; cheese; yogurt; pickle; mustard; mayonnaise; ketchup; avocado; lime; orange; tomato; onion; egg; bread; hummus; strawberry; carrot; lemon
t8c0bd9je7351_jpg.rf.49ef46ac4d7e7a3d4f0816027d599b7a.jpg,data/raw/valid/images/t8c0bd9je7351_jpg.rf.49ef46ac4d7e7a3d4f0816027d599b7a.jpg,mayonnaise,cheese; milk; pickle; hot sauce; yogurt; avocado; tomato; onion; hummus; strawberry; orange; mango,half & half; cheese; yogurt; pickle; mustard; mayonnaise; ketchup; avocado; lime; orange; tomato; onion; egg; bread; hummus; strawberry; carrot; lemon
t8c0bd9je7351_jpg.rf.49ef46ac4d7e7a3d4f0816027d599b7a.jpg,data/raw/valid/images/t8c0bd9je7351_jpg.rf.49ef46ac4d7e7a3d4f0816027d599b7a.jpg,mustard,cheese; milk; pickle; hot sauce; yogurt; avocado; tomato; onion; hummus; strawberry; orange; mango,half & half; cheese; yogurt; pickle; mustard; mayonnaise; ketchup; avocado; lime; orange; tomato; onion; egg; bread; hummus; strawberry; carrot; lemon
cb729pj3e34e1_jpeg.rf.cccc83aabe2e8a7871fbe5234bd4619d.jpg,data/raw/valid/images/cb729pj3e34e1_jpeg.rf.cccc83aabe2e8a7871fbe5234bd4619d.jpg,butter,corn dog; cola; mayonnaise; meat; cheese; apple; yogurt; jam; mustard; ketchup,corn dog; soda can; yogurt; mustard; relish; jam; pickle; butter
cb729pj3e34e1_jpeg.rf.cccc83aabe2e8a7871fbe5234bd4619d.jpg,data/raw/valid/images/cb729pj3e34e1_jpeg.rf.cccc83aabe2e8a7871fbe5234bd4619d.jpg,pickle,corn dog; cola; mayonnaise; meat; cheese; apple; yogurt; jam; mustard; ketchup,corn dog; soda can; yogurt; mustard; relish; jam; pickle; butter
cb729pj3e34e1_jpeg.rf.cccc83aabe2e8a7871fbe5234bd4619d.jpg,data/raw/valid/images/cb729pj3e34e1_jpeg.rf.cccc83aabe2e8a7871fbe5234bd4619d.jpg,relish,corn dog; cola; mayonnaise; meat; cheese; apple; yogurt; jam; mustard; ketchup,corn dog; soda can; yogurt; mustard; relish; jam; pickle; butter
cb729pj3e34e1_jpeg.rf.cccc83aabe2e8a7871fbe5234bd4619d.jpg,data/raw/valid/images/cb729pj3e34e1_jpeg.rf.cccc83aabe2e8a7871fbe5234bd4619d.jpg,soda can,corn dog; cola; mayonnaise; meat; cheese; apple; yogurt; jam; mustard; ketchup,corn dog; soda can; yogurt; mustard; relish; jam; pickle; butter
0827_jpeg.rf.85776737bff4d474bd78b4624c5b9693.jpg,data/raw/valid/images/0827_jpeg.rf.85776737bff4d474bd78b4624c5b9693.jpg,bread,egg; blueberry; yogurt; protein shake; tomato; orange; apple; bell pepper; salad,egg; lunchable; yogurt; hummus; salad; protein shake; kombucha; tomato; lettuce; orange; bread; pasta sauce; italian dressing; butter; cheese
0827_jpeg.rf.85776737bff4d474bd78b4624c5b9693.jpg,data/raw/valid/images/0827_jpeg.rf.85776737bff4d474bd78b4624c5b9693.jpg,butter,egg; blueberry; yogurt; protein shake; tomato; orange; apple; bell pepper; salad,egg; lunchable; yogurt; hummus; salad; protein shake; kombucha; tomato; lettuce; orange; bread; pasta sauce; italian dressing; butter; cheese
0827_jpeg.rf.85776737bff4d474bd78b4624c5b9693.jpg,data/raw/valid/images/0827_jpeg.rf.85776737bff4d474bd78b4624c5b9693.jpg,cheese,egg; blueberry; yogurt; protein shake; tomato; orange; apple; bell pepper; salad,egg; lunchable; yogurt; hummus; salad; protein shake; kombucha; tomato; lettuce; orange; bread; pasta sauce; italian dressing; butter; cheese
0827_jpeg.rf.85776737bff4d474bd78b4624c5b9693.jpg,data/raw/valid/images/0827_jpeg.rf.85776737bff4d474bd78b4624c5b9693.jpg,hummus,egg; blueberry; yogurt; protein shake; tomato; orange; apple; bell pepper; salad,egg; lunchable; yogurt; hummus; salad; protein shake; kombucha; tomato; lettuce; orange; bread; pasta sauce; italian dressing; butter; cheese
0827_jpeg.rf.85776737bff4d474bd78b4624c5b9693.jpg,data/raw/valid/images/0827_jpeg.rf.85776737bff4d474bd78b4624c5b9693.jpg,italian dressing,egg; blueberry; yogurt; protein shake; tomato; orange; apple; bell pepper; salad,egg; lunchable; yogurt; hummus; salad; protein shake; kombucha; tomato; lettuce; orange; bread; pasta sauce; italian dressing; butter; cheese
0827_jpeg.rf.85776737bff4d474bd78b4624c5b9693.jpg,data/raw/valid/images/0827_jpeg.rf.85776737bff4d474bd78b4624c5b9693.jpg,kombucha,egg; blueberry; yogurt; protein shake; tomato; orange; apple; bell pepper; salad,egg; lunchable; yogurt; hummus; salad; protein shake; kombucha; tomato; lettuce; orange; bread; pasta sauce; italian dressing; butter; cheese
